@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
21,'2019/09/17 09:59:42:079',1,-12233663,-12236239,-11446459,-9143696,-8288384,-8222586,-8552585,-9210778,-10658230,-11645643,-12958672,-12435159,-11843530,-10922935,-10001828,-9409432,-9146519,-9277593,-9737891,-11513795,-12894940,-12502237,-11845070,-6053472,-789259,-1052429,-2237217,-5197648,-10526117,-15131121,-12830176,-12634850,-11714769,-5265240,-65538,-526600,-7567476,-14474467,-15460597,-15920637,-12764897,-12635877,-11781589,-5990249,-2503217,-3290932,-14014681,-15264241,-15789818,-15855613,-12633567,-13095656,-12243678,-10864842,-10141116,-10009785,-13754339,-14476266,-12242649,-15396091,-12633054,-13949679,-12966373,-11128786,-10930633,-11128268,-12572377,-13950694,-15001587,-15855100,-12697560,-12568802,-12175576,-10597819,-9544866,-6911857,-12764870,-14605797,-14671594,-15459830,-12168123,-12304347,-11976148,-11121603,-10069165,-9477024,-9674408,-12237765,-13815257,-14669288,-11641528,-11974354,-11447231,-7367024,-5261640,-5064003,-5262414,-5921379,-9077902,-12628930,?
22,'2019/09/17 09:59:42:112',1,-12299199,-12236239,-11511995,-9209232,-8288384,-8288123,-8552586,-9210778,-10658486,-11645644,-12958671,-12435160,-11909065,-10988471,-10001828,-9409432,-9146775,-9277850,-9737892,-11513795,-12894940,-12502237,-11845070,-6119265,-789259,-1052429,-2237217,-5197392,-10526117,-15131121,-12764641,-12635106,-11714769,-5265240,-65537,-526600,-7567476,-14474467,-15460597,-15920637,-12764897,-12635877,-11781845,-5990505,-2503216,-3290933,-14014681,-15264241,-15789818,-15921150,-12699103,-13095656,-12243933,-10864842,-10141116,-10009785,-13688802,-14410474,-12242649,-15396091,-12633054,-13949679,-12966628,-11128785,-10930633,-11128268,-12572377,-13885158,-15067123,-15855100,-12697303,-12568802,-12241112,-10663355,-9544865,-6911858,-12764870,-14540262,-14736875,-15459830,-12167867,-12304347,-11976148,-11121603,-10069166,-9477025,-9674407,-12237765,-13880538,-14669288,-11641527,-11974099,-11447230,-7367024,-5327176,-5064003,-5262414,-5921379,-9143438,-12563394,?
23,'2019/09/17 09:59:42:146',1,-12299199,-12236495,-11511995,-9209489,-8288385,-8288379,-8552842,-9211034,-10658487,-11645644,-13024208,-12369623,-11909066,-10923191,-10067364,-9409432,-9146776,-9277594,-9737891,-11514051,-12894941,-12502492,-11845070,-6119265,-789259,-1052429,-2237217,-5197648,-10526117,-15131121,-12830177,-12635106,-11715025,-5265240,-65538,-526600,-7567476,-14474723,-15460597,-15920637,-12764898,-12635877,-11716310,-5990505,-2503217,-3290933,-14014681,-15264242,-15789818,-15986686,-12699104,-13095912,-12243934,-10930379,-10141372,-10010042,-13754339,-14344938,-12242649,-15330299,-12698335,-13949678,-12966629,-11128785,-10996169,-11128524,-12572377,-13885158,-15067123,-15855100,-12697304,-12568801,-12175576,-10663354,-9544610,-6846321,-12830406,-14605797,-14736875,-15459830,-12167868,-12304347,-11976148,-11121603,-10069165,-9477025,-9674408,-12238021,-13880793,-14669544,-11641528,-11974099,-11447231,-7367024,-5261640,-5064259,-5262414,-5921379,-9143438,-12563394,?
24,'2019/09/17 09:59:42:179',1,-12299199,-12236495,-11511995,-9209489,-8288385,-8288379,-8552842,-9211034,-10658487,-11645644,-13024208,-12369623,-11909066,-10923191,-10067364,-9409432,-9146776,-9277594,-9737891,-11514051,-12894941,-12502492,-11845070,-6119265,-789259,-1052429,-2237217,-5197648,-10526117,-15131121,-12830177,-12635106,-11715025,-5265240,-65538,-526600,-7567476,-14474723,-15460597,-15920637,-12764898,-12635877,-11716310,-5990505,-2503217,-3290933,-14014681,-15264242,-15789818,-15986686,-12699104,-13095912,-12243934,-10930379,-10141372,-10010042,-13754339,-14344938,-12242649,-15330299,-12698335,-13949678,-12966629,-11128785,-10996169,-11128524,-12572377,-13885158,-15067123,-15855100,-12697304,-12568801,-12175576,-10663354,-9544610,-6846321,-12830406,-14605797,-14736875,-15459830,-12167868,-12304347,-11976148,-11121603,-10069165,-9477025,-9674408,-12238021,-13880793,-14669544,-11641528,-11974099,-11447231,-7367024,-5261640,-5064259,-5262414,-5921379,-9143438,-12563394,?
25,'2019/09/17 09:59:42:213',1,-12299455,-12236496,-11512252,-9209489,-8354177,-8288379,-8618378,-9276571,-10658487,-11711180,-13024464,-12369624,-11909066,-10988727,-10067620,-9409688,-9146776,-9277850,-9803427,-11579587,-12894940,-12502493,-11845071,-6053472,-789259,-1052430,-2237217,-5263184,-10591653,-15131122,-12830176,-12635106,-11715025,-5264984,-1,-592136,-7567476,-14474724,-15460853,-15920893,-12830433,-12636133,-11781589,-5990249,-2503217,-3356725,-14014681,-15264242,-15789819,-15986942,-12699103,-13030376,-12243934,-10930379,-10141372,-10075579,-13754339,-14410474,-12308185,-15330555,-12633054,-13949679,-13032165,-11194578,-10996426,-11194061,-12637914,-13950695,-15067124,-15855100,-12697560,-12568802,-12241113,-10663355,-9544866,-6846065,-12830407,-14606054,-14737131,-15459830,-12168124,-12238812,-11976148,-11121603,-10069166,-9477025,-9674408,-12303558,-13880794,-14735081,-11641784,-11974099,-11447231,-7367024,-5327176,-5064259,-5262415,-5921379,-9143439,-12628931,?
26,'2019/09/17 09:59:42:245',1,-12299456,-12236496,-11577789,-9209746,-8419714,-8353916,-8618379,-9276572,-10724280,-11711436,-13024464,-12435160,-11909323,-10988728,-10067621,-9409689,-9212312,-9277851,-9803684,-11579587,-12895197,-12502493,-11845071,-6119265,-789259,-1052429,-2237217,-5197648,-10591653,-15131122,-12830177,-12635106,-11715026,-5265240,-65538,-526600,-7567476,-14474724,-15460854,-15920893,-12830434,-12636133,-11781846,-5990505,-2503217,-3290932,-14080217,-15264498,-15790075,-15986942,-12699104,-13095912,-12309470,-10930379,-10206908,-10075835,-13819875,-14410474,-12373978,-15527164,-12698590,-14015215,-13032166,-11194578,-11061963,-11194061,-12638170,-14016488,-15132660,-15855100,-12697560,-12634339,-12241114,-10663355,-9544866,-6846065,-12830407,-14671591,-14737132,-15525367,-12233660,-12304604,-12041685,-11187396,-10069422,-9477026,-9674664,-12238022,-13880795,-14735082,-11707064,-11974355,-11447232,-7432560,-5327176,-5064259,-5262415,-5921379,-9143439,-12628931,?
27,'2019/09/17 09:59:42:279',1,-12299456,-12302289,-11578046,-9275282,-8419970,-8354172,-8618636,-9276828,-10724280,-11711437,-13024464,-12435417,-11909323,-11054264,-10067622,-9475225,-9212313,-9277851,-9803684,-11579588,-12895197,-12568030,-11845071,-6119265,-789259,-986893,-2237217,-5197648,-10591653,-15131122,-12830177,-12635107,-11715026,-5330776,-65538,-526344,-7567475,-14540260,-15460854,-15920894,-12764898,-12636134,-11781846,-6056041,-2503217,-3290932,-14080218,-15330034,-15790075,-15986943,-12699104,-13095913,-12309470,-10930379,-10207165,-10075835,-13819876,-14410474,-12374234,-15527420,-12698591,-14015472,-13032422,-11194579,-11061963,-11194062,-12703706,-14016488,-15132916,-15855100,-12697560,-12634339,-12241370,-10663611,-9610403,-6846065,-12830663,-14671592,-14802668,-15525367,-12168124,-12304605,-11976150,-11187396,-10069423,-9477026,-9739944,-12238022,-13880795,-14735082,-11641784,-12039892,-11447232,-7432817,-5327176,-5064259,-5262415,-5921379,-9143438,-12628931,?
28,'2019/09/17 09:59:42:312',1,-12299457,-12236753,-11578045,-9340819,-8419971,-8354173,-8618636,-9342365,-10789817,-11711437,-13024465,-12435417,-11909323,-11054521,-10067878,-9475481,-9212569,-9343387,-9803685,-11579587,-12894942,-12568030,-11845071,-6119265,-789259,-1052429,-2237217,-5197648,-10591654,-15196914,-12830177,-12635107,-11715026,-5330777,-65538,-526600,-7567476,-14540260,-15526390,-15920893,-12764898,-12701670,-11847382,-6056042,-2503217,-3290932,-14080474,-15330035,-15790075,-15986942,-12699104,-13095913,-12309471,-10930379,-10272701,-10075836,-13820132,-14410474,-12439771,-15592956,-12698591,-14015472,-13097959,-11194580,-11062219,-11194317,-12703707,-14016488,-15132916,-15855100,-12697561,-12634339,-12241370,-10663612,-9610402,-6846065,-12830663,-14737128,-14737132,-15525623,-12168125,-12304605,-12041685,-11187396,-10134958,-9477026,-9674665,-12303558,-13946587,-14735081,-11707064,-12039892,-11447231,-7432817,-5327176,-5064259,-5262415,-5921379,-9143439,-12628931,?
29,'2019/09/17 09:59:42:345',1,-12299457,-12302290,-11578302,-9275539,-8419972,-8419709,-8684429,-9342621,-10790073,-11776974,-13024464,-12435418,-11975116,-11054521,-10133415,-9475482,-9212569,-9343644,-9803685,-11579588,-12895198,-12568030,-11845328,-6119265,-789259,-1052430,-2237217,-5197648,-10591910,-15196914,-12830433,-12700643,-11780562,-5330776,-65538,-592136,-7567476,-14540261,-15526390,-15920893,-12830434,-12701670,-11781846,-5990506,-2503217,-3356469,-14080474,-15330035,-15855611,-16052478,-12699104,-13095913,-12309727,-10930380,-10207165,-10141372,-13885668,-14476267,-12571100,-15592956,-12698591,-14015472,-13097959,-11194579,-11127756,-11259854,-12703707,-14016488,-15132916,-15855100,-12697561,-12634596,-12306907,-10663612,-9544610,-6845808,-12896199,-14737384,-14802668,-15525623,-12233660,-12304605,-12041941,-11187396,-10134959,-9542562,-9740201,-12303559,-13946587,-14735081,-11641785,-11974356,-11512768,-7432816,-5327176,-5064259,-5262415,-5921380,-9143439,-12628931,?
30,'2019/09/17 09:59:42:379',1,-12365249,-12302290,-11643839,-9341076,-8485764,-8419966,-8684430,-9342623,-10855866,-11777230,-13024465,-12435418,-11975116,-11054522,-10133415,-9475483,-9278106,-9409181,-9803941,-11579844,-12960734,-12568031,-11910864,-6119265,-789259,-1052430,-2237217,-5197648,-10591910,-15196914,-12830433,-12700643,-11780562,-5264984,-65537,-592136,-7567477,-14540261,-15526646,-15920893,-12830690,-12636135,-11847383,-6056042,-2503217,-3356725,-14146011,-15395571,-15855611,-16052479,-12699360,-13095913,-12309727,-10996172,-10272702,-10141372,-13885669,-14541804,-12636892,-15658748,-12698591,-14015473,-13097959,-11260372,-11127757,-11194318,-12703707,-14082025,-15132916,-15920892,-12763097,-12634596,-12306907,-10663356,-9544610,-6845808,-12896200,-14737384,-14802924,-15525623,-12233661,-12370141,-12041686,-11187396,-10134958,-9542562,-9740201,-12303559,-13946587,-14735081,-11707321,-12039892,-11512768,-7432816,-5327176,-5064259,-5262415,-5921380,-9143695,-12628931,?
31,'2019/09/17 09:59:42:412',1,-12365249,-12302290,-11643839,-9341076,-8485764,-8419966,-8684430,-9342623,-10855866,-11777230,-13024465,-12435418,-11975116,-11054522,-10133415,-9475483,-9278106,-9409181,-9803941,-11579844,-12960734,-12568031,-11910864,-6119265,-789259,-1052430,-2237217,-5197648,-10591910,-15196914,-12830433,-12700643,-11780562,-5264984,-65537,-592136,-7567477,-14540261,-15526646,-15920893,-12830690,-12636135,-11847383,-6056042,-2503217,-3356725,-14146011,-15395571,-15855611,-16052479,-12699360,-13095913,-12309727,-10996172,-10272702,-10141372,-13885669,-14541804,-12636892,-15658748,-12698591,-14015473,-13097959,-11260372,-11127757,-11194318,-12703707,-14082025,-15132916,-15920892,-12763097,-12634596,-12306907,-10663356,-9544610,-6845808,-12896200,-14737384,-14802924,-15525623,-12233661,-12370141,-12041686,-11187396,-10134958,-9542562,-9740201,-12303559,-13946587,-14735081,-11707321,-12039892,-11512768,-7432816,-5327176,-5064259,-5262415,-5921380,-9143695,-12628931,?
32,'2019/09/17 09:59:42:445',1,-12365250,-12302548,-11643840,-9341333,-8485765,-8485759,-8750223,-9408416,-10855868,-11842768,-13024466,-12435419,-11975118,-11120059,-10133672,-9541276,-9278363,-9409437,-9869478,-11579845,-12895198,-12568288,-11910865,-6119265,-789259,-1052429,-2237217,-5197648,-10657447,-15196915,-12830434,-12635364,-11780819,-5330776,-65538,-592136,-7633013,-14540518,-15526647,-15986430,-12830691,-12701671,-11847383,-6056042,-2503217,-3356725,-14146011,-15395572,-15855611,-16052479,-12699105,-13161706,-12375264,-10996172,-10272702,-10141372,-13885669,-14541804,-12571100,-15658492,-12698592,-14015473,-13097959,-11260372,-11127757,-11259854,-12769500,-14082281,-15132917,-15920893,-12763353,-12634596,-12306907,-10663356,-9544609,-6780271,-12896200,-14671848,-14802668,-15525623,-12233661,-12370141,-12041942,-11187397,-10134959,-9477282,-9740201,-12303559,-13946588,-14735082,-11707322,-12039892,-11512768,-7432816,-5327176,-5129795,-5262415,-5921379,-9143695,-12628932,?
33,'2019/09/17 09:59:42:479',1,-12365250,-12368084,-11709633,-9406871,-8551559,-8551553,-8816017,-9474210,-10921661,-11843025,-13090257,-12501211,-12040654,-11120316,-10199466,-9606813,-9343900,-9409438,-9869478,-11645382,-12960734,-12568287,-11910865,-6184802,-789259,-1052429,-2237217,-5197648,-10657447,-15262451,-12830434,-12700900,-11780819,-5330777,-65538,-526600,-7567477,-14606054,-15526647,-15986686,-12830690,-12701671,-11847639,-6056043,-2503217,-3356725,-14211548,-15395828,-15855612,-16052735,-12699105,-13161706,-12375263,-10996173,-10338494,-10206908,-13951462,-14542061,-12505564,-15658749,-12698592,-14081009,-13097960,-11260373,-11128013,-11259855,-12769500,-14147817,-15198453,-15920893,-12763353,-12634596,-12306907,-10729148,-9544354,-6780015,-12896200,-14737385,-14802925,-15525623,-12233661,-12370141,-12041942,-11187397,-10134959,-9542562,-9740201,-12303559,-13946588,-14735082,-11707321,-12039892,-11512768,-7432817,-5327176,-5129796,-5262415,-5986916,-9143439,-12628931,?
34,'2019/09/17 09:59:42:513',1,-12430786,-12368342,-11709891,-9472664,-8682889,-8617346,-8881810,-9540003,-10921918,-11843282,-13090258,-12501212,-12040912,-11186109,-10265003,-9607071,-9344157,-9474975,-9869735,-11645638,-12960735,-12633824,-11976658,-6185059,-789259,-1052429,-2237217,-5197648,-10657447,-15197171,-12830434,-12700900,-11780820,-5330777,-65537,-526600,-7567477,-14606310,-15592183,-15986686,-12830691,-12701672,-11847639,-6121835,-2503217,-3356725,-14211804,-15461364,-15855868,-16052735,-12764896,-13161706,-12375264,-10996173,-10338495,-10141629,-13951462,-14607597,-12505564,-15658748,-12698592,-14081009,-13098216,-11260373,-11193549,-11260111,-12835036,-14147818,-15132917,-15920893,-12763097,-12634596,-12306907,-10728892,-9544609,-6779758,-12896200,-14737385,-14802925,-15525624,-12233661,-12370142,-12041942,-11187397,-10134959,-9542562,-9740201,-12303558,-13946587,-14735083,-11707320,-12039892,-11512768,-7432817,-5327176,-5129796,-5262415,-5921379,-9143439,-12628932,?
35,'2019/09/17 09:59:42:545',1,-12431043,-12368599,-11775684,-9538458,-8748683,-8748676,-8947604,-9605796,-10921919,-11908819,-13090259,-12566748,-12106449,-11186366,-10265261,-9672864,-9409694,-9475232,-9869736,-11645639,-12960991,-12634081,-11976659,-6185059,-789259,-1052429,-2237217,-5197649,-10657448,-15262708,-12830435,-12700900,-11780820,-5331033,-2,-526600,-7633269,-14671847,-15592184,-15986687,-12830691,-12701927,-11913176,-6121835,-2503217,-3356725,-14211804,-15461365,-15855868,-16052735,-12764897,-13161706,-12375264,-11061965,-10338751,-10207165,-13951462,-14607597,-12505307,-15658749,-12698592,-14081265,-13163753,-11325909,-11193550,-11325647,-12835037,-14148074,-15198453,-15920893,-12763097,-12634597,-12306907,-10728892,-9544353,-6779758,-12961736,-14737385,-14802925,-15525624,-12233661,-12370142,-12041942,-11187397,-10134959,-9542818,-9740201,-12303559,-13946588,-14735082,-11641785,-12039892,-11512769,-7432817,-5327176,-5129795,-5262415,-5986916,-9143439,-12628931,?
36,'2019/09/17 09:59:42:579',1,-12431043,-12368599,-11775684,-9538458,-8748683,-8748676,-8947604,-9605796,-10921919,-11908819,-13090259,-12566748,-12106449,-11186366,-10265261,-9672864,-9409694,-9475232,-9869736,-11645639,-12960991,-12634081,-11976659,-6185059,-789259,-1052429,-2237217,-5197649,-10657448,-15262708,-12830435,-12700900,-11780820,-5331033,-2,-526600,-7633269,-14671847,-15592184,-15986687,-12830691,-12701927,-11913176,-6121835,-2503217,-3356725,-14211804,-15461365,-15855868,-16052735,-12764897,-13161706,-12375264,-11061965,-10338751,-10207165,-13951462,-14607597,-12505307,-15658749,-12698592,-14081265,-13163753,-11325909,-11193550,-11325647,-12835037,-14148074,-15198453,-15920893,-12763097,-12634597,-12306907,-10728892,-9544353,-6779758,-12961736,-14737385,-14802925,-15525624,-12233661,-12370142,-12041942,-11187397,-10134959,-9542818,-9740201,-12303559,-13946588,-14735082,-11641785,-12039892,-11512769,-7432817,-5327176,-5129795,-5262415,-5986916,-9143439,-12628931,?
37,'2019/09/17 09:59:42:612',1,-12431301,-12434393,-11907271,-9604509,-8880526,-8880264,-9079448,-9671591,-11053505,-11974612,-13156052,-12567006,-12172499,-11252160,-10396591,-9738658,-9475745,-9541025,-9935529,-11711175,-12960992,-12634082,-12042453,-6185059,-789259,-1052430,-2237217,-5263442,-10723241,-15328500,-12896227,-12701157,-11846357,-5330777,-2,-592137,-7698806,-14671849,-15592440,-16052223,-12830692,-12701928,-11913433,-6121835,-2503218,-3422518,-14277597,-15527157,-15921404,-16118272,-12764898,-13227499,-12375521,-11061966,-10404288,-10272958,-14016999,-14607598,-12439771,-15658749,-12698849,-14081266,-13163753,-11326166,-11193550,-11325647,-12835293,-14213611,-15198709,-15920893,-12763354,-12700133,-12306908,-10729148,-9544610,-6779758,-12961737,-14802922,-14802925,-15591160,-12233918,-12370142,-12107479,-11187397,-10134960,-9542818,-9740201,-12303560,-13946589,-14735083,-11707322,-12039892,-11512769,-7432817,-5327176,-5129796,-5262415,-5921380,-9209231,-12628932,?
38,'2019/09/17 09:59:42:645',1,-12496838,-12500188,-11973322,-9736096,-9012113,-9012108,-9276572,-9737641,-11119298,-12040406,-13156053,-12632800,-12172757,-11317955,-10462641,-9870245,-9607075,-9606819,-10001066,-11711432,-13026785,-12699875,-12042454,-6250596,-789259,-1052430,-2237218,-5263442,-10788777,-15328501,-12896228,-12766694,-11846614,-5396570,-65538,-526600,-7633270,-14737897,-15657977,-16052479,-12896484,-12702184,-11913433,-6187628,-2569010,-3422262,-14343134,-15527158,-15921405,-16118528,-12764898,-13227499,-12441058,-11127503,-10470081,-10272959,-14017256,-14673390,-12374235,-15658749,-12764385,-14081266,-13163754,-11326166,-11259343,-11325648,-12835294,-14213611,-15198710,-15920893,-12763354,-12700134,-12372444,-10728893,-9544610,-6714222,-12961737,-14803178,-14868461,-15525880,-12233918,-12370398,-12041943,-11187653,-10200495,-9542563,-9740202,-12303815,-14012124,-14735082,-11707322,-12040149,-11513025,-7432817,-5327176,-5129796,-5262415,-5921379,-9208975,-12628932,?
39,'2019/09/17 09:59:42:679',1,-12497095,-12565724,-12039116,-9801890,-9077907,-9077901,-9342365,-9803434,-11185093,-12040407,-13156309,-12632800,-12238294,-11449283,-10528434,-9870502,-9607332,-9607076,-10001323,-11776969,-13026785,-12699875,-12042710,-6250853,-789259,-1052430,-2303010,-5263442,-10789034,-15328501,-12896228,-12766694,-11912151,-5396570,-65538,-526600,-7698806,-14737898,-15658234,-16052479,-12896484,-12767465,-11978969,-6187628,-2569010,-3422262,-14343135,-15592694,-15986941,-16118528,-12764898,-13227499,-12441058,-11127759,-10470081,-10272959,-14017256,-14738927,-12373979,-15658749,-12764385,-14081266,-13229290,-11326167,-11259343,-11325648,-12900830,-14213611,-15198710,-15921149,-12763354,-12700133,-12372701,-10729149,-9544610,-6714222,-12961737,-14802922,-14868461,-15591416,-12233662,-12370398,-12107479,-11253190,-10134959,-9542819,-9740202,-12303559,-13946589,-14735338,-11707322,-12039893,-11513025,-7432817,-5327176,-5129795,-5262415,-5986916,-9143440,-12628932,?
40,'2019/09/17 09:59:42:712',1,-12562631,-12631517,-12039117,-9867682,-9143701,-9209231,-9342623,-9869227,-11185093,-12106199,-13221590,-12633057,-12238294,-11449284,-10593972,-9936039,-9672869,-9672612,-10001323,-11776970,-13026785,-12699876,-12108247,-6250853,-789259,-1052430,-2303010,-5263442,-10789033,-15328757,-12961764,-12766951,-11912151,-5396570,-65538,-526600,-7698806,-14803434,-15723769,-16052479,-12896228,-12767465,-11978970,-6187629,-2569010,-3422262,-14408671,-15592694,-15987197,-16118528,-12764898,-13227500,-12441058,-11127759,-10470082,-10272959,-14017256,-14673646,-12373979,-15658749,-12764385,-14081266,-13229546,-11326166,-11259343,-11325905,-12900830,-14213611,-15198710,-15986429,-12763354,-12700134,-12372700,-10729149,-9544610,-6779759,-12961993,-14803178,-14868461,-15591160,-12233661,-12370143,-12041943,-11187653,-10134960,-9608355,-9740202,-12303815,-14012124,-14800618,-11707321,-12039893,-11513025,-7432817,-5327176,-5129796,-5262415,-5986915,-9143439,-12628931,?
41,'2019/09/17 09:59:42:745',1,-12562632,-12631518,-12104911,-9867940,-9209494,-9209488,-9408416,-9869229,-11250886,-12040664,-13221846,-12633058,-12238551,-11449541,-10594229,-9936296,-9673125,-9672613,-10066859,-11777226,-13026785,-12699876,-12108247,-6250853,-789259,-1052430,-2303010,-5328979,-10854570,-15394294,-12896228,-12766951,-11912407,-5396570,-65538,-592136,-7699063,-14803435,-15723770,-16052479,-12896485,-12767722,-11978970,-6187629,-2569010,-3422519,-14408671,-15592951,-15987197,-16118528,-12764899,-13227500,-12441058,-11127760,-10535618,-10272960,-14017256,-14739183,-12308443,-15658749,-12764385,-14081266,-13163754,-11326167,-11259344,-11391441,-12900830,-14213612,-15198710,-15986430,-12763354,-12700389,-12372701,-10728893,-9544610,-6779759,-12961994,-14803178,-14868462,-15591416,-12233918,-12370399,-12107479,-11253190,-10200752,-9542819,-9740202,-12303560,-14012125,-14735338,-11707322,-12039893,-11513024,-7432817,-5327176,-5129796,-5262415,-5986916,-9143695,-12628932,?
42,'2019/09/17 09:59:42:779',1,-12562888,-12631775,-12105167,-9933478,-9275287,-9275282,-9474210,-9935022,-11250887,-12106457,-13221847,-12698594,-12304087,-11449542,-10660021,-10001833,-9673126,-9672869,-10067116,-11777226,-13092322,-12699877,-12108247,-6250853,-789259,-1052430,-2303010,-5394771,-10854827,-15394294,-12896484,-12766952,-11912406,-5396570,-65538,-592137,-7699063,-14868971,-15723770,-16118015,-12896485,-12767722,-11978970,-6187629,-2569010,-3422519,-14408927,-15592950,-15987197,-16118528,-12764899,-13227500,-12441058,-11127760,-10535618,-10272960,-14082793,-14739183,-12373978,-15658749,-12764385,-14146802,-13164010,-11326167,-11259344,-11391441,-12901087,-14279404,-15198710,-15986430,-12828891,-12700134,-12372700,-10729149,-9544610,-6780015,-12961994,-14803178,-14868462,-15591417,-12233918,-12370398,-12107479,-11253190,-10200752,-9542819,-9740202,-12303815,-14012125,-14800874,-11707578,-12039893,-11513025,-7432817,-5327432,-5129796,-5262415,-5986916,-9143695,-12629188,?
43,'2019/09/17 09:59:42:812',1,-12562889,-12631775,-12170704,-9999270,-9341081,-9341331,-9540003,-9935023,-11316679,-12106458,-13221847,-12698851,-12304345,-11515335,-10660022,-10067625,-9738918,-9672869,-10067117,-11777226,-13092322,-12765668,-12108248,-6250853,-789259,-1052430,-2303010,-5394771,-10854827,-15394294,-12896485,-12832487,-11912407,-5396570,-65538,-592136,-7764600,-14803691,-15723770,-16118015,-12896485,-12767721,-11978970,-6187629,-2569010,-3488055,-14408928,-15592951,-15987198,-16118528,-12765155,-13227500,-12441058,-11127760,-10535874,-10338752,-14082793,-14739183,-12308442,-15658749,-12764385,-14147058,-13229290,-11391703,-11259344,-11391441,-12900831,-14279404,-15198710,-15986686,-12828890,-12700389,-12372701,-10729149,-9544611,-6779759,-13027530,-14803178,-14868462,-15591416,-12233918,-12370399,-12107480,-11253190,-10200752,-9608355,-9805738,-12303816,-14012125,-14800874,-11707578,-12039893,-11513025,-7432817,-5327177,-5129796,-5262415,-5921380,-9143695,-12628932,?
44,'2019/09/17 09:59:42:845',1,-12562889,-12631775,-12170704,-9999270,-9341081,-9341331,-9540003,-9935023,-11316679,-12106458,-13221847,-12698851,-12304345,-11515335,-10660022,-10067625,-9738918,-9672869,-10067117,-11777226,-13092322,-12765668,-12108248,-6250853,-789259,-1052430,-2303010,-5394771,-10854827,-15394294,-12896485,-12832487,-11912407,-5396570,-65538,-592136,-7764600,-14803691,-15723770,-16118015,-12896485,-12767721,-11978970,-6187629,-2569010,-3488055,-14408928,-15592951,-15987198,-16118528,-12765155,-13227500,-12441058,-11127760,-10535874,-10338752,-14082793,-14739183,-12308442,-15658749,-12764385,-14147058,-13229290,-11391703,-11259344,-11391441,-12900831,-14279404,-15198710,-15986686,-12828890,-12700389,-12372701,-10729149,-9544611,-6779759,-13027530,-14803178,-14868462,-15591416,-12233918,-12370399,-12107480,-11253190,-10200752,-9608355,-9805738,-12303816,-14012125,-14800874,-11707578,-12039893,-11513025,-7432817,-5327177,-5129796,-5262415,-5921380,-9143695,-12628932,?
